seed,n_clusters,points_per_cluster,dim,cluster_std,ari,nmi,sse,steps,converged,min_inter_token_dist,collapsed,n_tokens,n_steps,temperature,lr,momentum,repulsion,method
19,4,80,6,0.3,1.0,1.0,177.494140168598,28,True,9.300455652313197,0.0,4,30,1.0,1.0,0.5,0.0,inertia
20,4,80,6,0.3,0.630442094248664,0.8015523078704752,1529.2026224573804,25,True,0.0002551158259221649,0.0,4,30,1.0,1.0,0.5,0.0,inertia
21,4,80,6,0.3,1.0,1.0,169.7388356762303,27,True,5.945066718186017,0.0,4,30,1.0,1.0,0.5,0.0,inertia
22,4,80,6,0.3,1.0,1.0,173.19464528454392,24,True,4.0520933420743575,0.0,4,30,1.0,1.0,0.5,0.0,inertia
23,4,80,6,0.3,0.6288939956726727,0.8008698374042669,2365.038940120373,23,True,6.421994694810331e-05,0.0,4,30,1.0,1.0,0.5,0.0,inertia
24,4,80,6,0.3,1.0,1.0,167.581914408866,24,True,3.774226523779015,0.0,4,30,1.0,1.0,0.5,0.0,inertia
25,4,80,6,0.3,0.6271222417070673,0.8000962313585842,1228.7159859108087,21,True,0.0004237710297795306,0.0,4,30,1.0,1.0,0.5,0.0,inertia
26,4,80,6,0.3,1.0,1.0,169.67734040069442,25,True,4.085191751817073,0.0,4,30,1.0,1.0,0.5,0.0,inertia
27,4,80,6,0.3,1.0,1.0,168.56209108689163,13,True,8.58357549224367,0.0,4,30,1.0,1.0,0.5,0.0,inertia
28,4,80,6,0.3,1.0,1.0,171.0911972623677,24,True,3.906150093476236,0.0,4,30,1.0,1.0,0.5,0.0,inertia
29,4,80,6,0.3,0.6273992541638475,0.800216666257427,3795.97532793053,26,True,5.879471103820718e-05,0.0,4,30,1.0,1.0,0.5,0.0,inertia
0,4,80,6,0.3,0.6271222417070673,0.8000962313585842,1563.5742855527792,30,False,1.1422578544839497,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
1,4,80,6,0.3,1.0,1.0,172.2800033867264,4,True,6.1899412080674425,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
2,4,80,6,0.3,1.0,1.0,168.13493513706456,4,True,5.9066690476511825,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
3,4,80,6,0.3,1.0,1.0,173.42410515928216,4,True,6.689026440286576,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
4,4,80,6,0.3,1.0,1.0,161.42029697050071,4,True,9.509491765871568,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
5,4,80,6,0.3,1.0,1.0,166.72127194127373,5,True,5.454436057431903,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
6,4,80,6,0.3,0.6273992541638475,0.8002166662574268,3526.021977798018,30,False,0.3025001869140674,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
7,4,80,6,0.3,0.6271222417070673,0.8000962313585842,3832.464907063721,30,False,0.3534150069593157,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
8,4,80,6,0.3,1.0,1.0,171.5593812621405,4,True,6.893210098525535,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
9,4,80,6,0.3,1.0,1.0,178.57016538545008,2,True,8.752692767145474,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
10,4,80,6,0.3,0.6273992541638475,0.8002166662574268,3508.9246863002318,30,False,1.120228618038889,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
11,4,80,6,0.3,0.6273992541638475,0.800216666257427,841.6112088153407,30,False,0.9847985870489024,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
12,4,80,6,0.3,0.6269560029361883,0.8000240481455232,1568.9143629900036,30,False,1.125861984585705,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
13,4,80,6,0.3,0.23090717986928178,0.5073940067491051,7947.800990555435,30,False,1.3206686678784452,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
14,4,80,6,0.3,1.0,1.0,175.81015859415817,4,True,3.7705139358410236,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
15,4,80,6,0.3,0.6277869621031611,0.8003855481737214,3971.689221335936,30,False,0.3533820172620228,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
16,4,80,6,0.3,0.6269560029361883,0.8000240481455232,2060.316392568029,30,False,0.9796395524809015,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
17,4,80,6,0.3,0.6271222417070673,0.8000962313585842,2250.1710582736914,30,False,0.3770776212918102,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
18,4,80,6,0.3,0.6271222417070673,0.8000962313585842,2814.763974181761,30,False,1.032731397537568,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
19,4,80,6,0.3,1.0,1.0,177.49453086993998,5,True,9.302327676720305,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
20,4,80,6,0.3,0.6271222417070673,0.8000962313585842,2946.7083112637843,30,False,0.8997956368861396,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
21,4,80,6,0.3,1.0,1.0,169.73953624483443,4,True,5.94869585434199,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
22,4,80,6,0.3,1.0,1.0,173.1964653469363,4,True,4.058396991346231,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
23,4,80,6,0.3,0.6269005847953216,0.7999999999999997,2363.384781689237,30,False,1.0264595369966238,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
24,4,80,6,0.3,1.0,1.0,167.58528871283582,4,True,3.7807501354834985,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
25,4,80,6,0.3,0.6269005847953216,0.7999999999999997,1223.5192128666208,30,False,0.9330633544409508,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
26,4,80,6,0.3,1.0,1.0,169.67915171695,6,True,4.090529292364872,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
27,4,80,6,0.3,1.0,1.0,168.53651610357053,2,True,8.576736786236768,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
28,4,80,6,0.3,1.0,1.0,171.09260357785166,4,True,3.91292188127939,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
29,4,80,6,0.3,0.6277869621031611,0.8003855481737213,3789.183270919694,30,False,0.8652656078412512,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
0,4,80,6,0.3,1.0,1.0,162.96524872591283,30,False,5.5679091494173765,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
1,4,80,6,0.3,1.0,1.0,172.2805492625718,24,True,6.191150005054871,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
2,4,80,6,0.3,1.0,1.0,168.1347568679418,26,True,5.906746165349758,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
3,4,80,6,0.3,1.0,1.0,173.42386950769168,26,True,6.68821918902386,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
4,4,80,6,0.3,1.0,1.0,161.4202257313438,27,True,9.509331681550556,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
5,4,80,6,0.3,1.0,1.0,166.72200141389203,25,True,5.455892016633339,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
6,4,80,6,0.3,1.0,1.0,160.9659055202169,28,True,7.124882484672905,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
7,4,80,6,0.3,1.0,1.0,166.09674945666052,26,True,6.32888854356515,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
8,4,80,6,0.3,1.0,1.0,171.5592201141784,26,True,6.893161715208281,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
9,4,80,6,0.3,1.0,1.0,178.58435916960704,13,True,8.750613552476384,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
10,4,80,6,0.3,0.6271222417070673,0.8000962313585842,3583.8918024435334,30,False,2.4361542300700174,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
11,4,80,6,0.3,0.6269560029361883,0.8000240481455232,849.8767730598797,30,False,1.1719846594290924,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
12,4,80,6,0.3,0.6271222417070673,0.8000962313585842,1577.9349064321682,30,False,1.2792880419447992,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
13,4,80,6,0.3,0.6296130092061948,0.8011860453609186,1931.1599734455876,30,False,0.37414306016295074,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
14,4,80,6,0.3,1.0,1.0,175.81098485413713,24,True,3.7711254438390114,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
15,4,80,6,0.3,0.6282852561175624,0.8006031526233826,3970.5641314150507,30,False,0.5156283267140271,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
16,4,80,6,0.3,0.6271222417070673,0.8000962313585842,2057.2099549536706,30,False,0.5101799950780154,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
17,4,80,6,0.3,0.6273992541638475,0.800216666257427,2250.7100612915665,30,False,0.5058320307974739,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
18,4,80,6,0.3,0.6273992541638475,0.800216666257427,1348.5549108821435,30,False,0.4874258461717072,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
19,4,80,6,0.3,1.0,1.0,177.4944953237742,28,True,9.302336869762822,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
20,4,80,6,0.3,0.7123534715960325,0.8571428571428571,1687.2206813363855,30,False,6.937937369835122,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
21,4,80,6,0.3,1.0,1.0,169.7394098282616,27,True,5.94843797616586,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
22,4,80,6,0.3,1.0,1.0,173.19705033617433,24,True,4.058442501942763,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
23,4,80,6,0.3,0.6269560029361883,0.8000240481455232,2358.9827006296928,25,True,0.5076682921196095,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
24,4,80,6,0.3,1.0,1.0,167.58598356307533,24,True,3.781808161176248,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
25,4,80,6,0.3,0.6277869621031611,0.8003855481737213,839.9960371448285,30,False,0.5012003520321723,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
26,4,80,6,0.3,1.0,1.0,169.68019697235192,25,True,4.091743207564999,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
27,4,80,6,0.3,1.0,1.0,168.56303491056894,13,True,8.585501250118307,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
28,4,80,6,0.3,1.0,1.0,171.09325173493755,24,True,3.912725456898541,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
29,4,80,6,0.3,1.0,1.0,172.1790721270827,30,False,7.780821546824132,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
0,5,80,6,0.3,0.7808896210873146,0.9057460992755191,1399.6326033022556,4,True,5.790530087535377,0.0,4,30,1.0,1.0,0.0,0.0,baseline
1,5,80,6,0.3,0.7808896210873146,0.9057460992755191,2204.0282250575506,3,True,6.187541722726934,0.0,4,30,1.0,1.0,0.0,0.0,baseline
2,5,80,6,0.3,0.7808896210873146,0.9057460992755191,1112.3066210900556,3,True,6.0929599878902,0.0,4,30,1.0,1.0,0.0,0.0,baseline
3,5,80,6,0.3,0.7808896210873146,0.9057460992755191,2000.3172642356992,3,True,5.880331205048634,0.0,4,30,1.0,1.0,0.0,0.0,baseline
4,5,80,6,0.3,0.7808896210873146,0.9057460992755191,3730.462295638376,2,True,9.45851511285207,0.0,4,30,1.0,1.0,0.0,0.0,baseline
5,5,80,6,0.3,0.5515570028383224,0.7527280710078971,5217.054792877644,6,True,0.00015092629585822104,0.0,4,30,1.0,1.0,0.0,0.0,baseline
6,5,80,6,0.3,0.7808896210873146,0.9057460992755191,2237.0038198399902,4,True,6.387047013489738,0.0,4,30,1.0,1.0,0.0,0.0,baseline
7,5,80,6,0.3,0.42195360304917656,0.7044029812829791,3434.547997167948,6,True,0.00017001625998555985,0.0,4,30,1.0,1.0,0.0,0.0,baseline
8,5,80,6,0.3,0.7808896210873146,0.9057460992755191,2075.6741977344327,3,True,8.093787995674258,0.0,4,30,1.0,1.0,0.0,0.0,baseline
9,5,80,6,0.3,0.42184109465891395,0.7043540076231409,8007.773616832791,5,True,0.00037818414784340375,0.0,4,30,1.0,1.0,0.0,0.0,baseline
10,5,80,6,0.3,0.5515174222555265,0.7527112852013391,4940.322292949715,7,True,0.0001921417358804439,0.0,4,30,1.0,1.0,0.0,0.0,baseline
11,5,80,6,0.3,0.4231529877297999,0.7049277173394946,1785.0827957562933,9,True,1.4524598577404637e-06,0.0,4,30,1.0,1.0,0.0,0.0,baseline
12,5,80,6,0.3,0.7808896210873146,0.9057460992755191,1602.6129205432326,2,True,5.124192239286489,0.0,4,30,1.0,1.0,0.0,0.0,baseline
13,5,80,6,0.3,0.42184109465891395,0.7043540076231412,6772.321359815231,6,True,0.00019228476072183107,0.0,4,30,1.0,1.0,0.0,0.0,baseline
14,5,80,6,0.3,0.7808896210873146,0.9057460992755191,1396.2457106225104,2,True,3.7747114765602765,0.0,4,30,1.0,1.0,0.0,0.0,baseline
15,5,80,6,0.3,0.42184109465891395,0.7043540076231413,9661.459475044516,6,True,0.00017006123591308816,0.0,4,30,1.0,1.0,0.0,0.0,baseline
16,5,80,6,0.3,0.7808896210873146,0.9057460992755191,3059.496651397394,3,True,6.857272572427324,0.0,4,30,1.0,1.0,0.0,0.0,baseline
17,5,80,6,0.3,0.7808896210873146,0.9057460992755191,1451.2885994481671,4,True,6.663690574896061,0.0,4,30,1.0,1.0,0.0,0.0,baseline
18,5,80,6,0.3,0.5515570028383224,0.7527280710078971,6023.853180909741,6,True,0.00032636684050933723,0.0,4,30,1.0,1.0,0.0,0.0,baseline
19,5,80,6,0.3,0.1493171784626007,0.43412277890175827,8566.576559395222,6,True,8.09848884849914e-05,0.0,4,30,1.0,1.0,0.0,0.0,baseline
20,5,80,6,0.3,0.42180358934344,0.704337691389188,5811.117028355295,5,True,0.0002058251707852438,0.0,4,30,1.0,1.0,0.0,0.0,baseline
21,5,80,6,0.3,0.7808896210873146,0.9057460992755191,4600.797478108803,3,True,5.951546599742552,0.0,4,30,1.0,1.0,0.0,0.0,baseline
22,5,80,6,0.3,0.5518735939002459,0.7528625106609876,2839.598602692681,5,True,0.00048458235087369344,0.0,4,30,1.0,1.0,0.0,0.0,baseline
23,5,80,6,0.3,0.7808896210873146,0.9057460992755191,2481.257217523538,3,True,7.7728782866515145,0.0,4,30,1.0,1.0,0.0,0.0,baseline
24,5,80,6,0.3,0.7808896210873146,0.9057460992755191,772.8994609763497,5,True,5.841550967839247,0.0,4,30,1.0,1.0,0.0,0.0,baseline
25,5,80,6,0.3,0.7808896210873146,0.9057460992755191,792.3625563839936,4,True,4.060601866360974,0.0,4,30,1.0,1.0,0.0,0.0,baseline
26,5,80,6,0.3,0.7808896210873146,0.9057460992755191,880.6501436716914,4,True,8.654216914606867,0.0,4,30,1.0,1.0,0.0,0.0,baseline
27,5,80,6,0.3,0.5515570028383224,0.7527280710078971,5689.211357326081,6,True,0.0008651919915327159,0.0,4,30,1.0,1.0,0.0,0.0,baseline
28,5,80,6,0.3,0.7808896210873146,0.9057460992755191,839.0231819944788,4,True,7.509976017564282,0.0,4,30,1.0,1.0,0.0,0.0,baseline
29,5,80,6,0.3,0.7808896210873146,0.9057460992755191,2636.775851649281,3,True,7.583643972874293,0.0,4,30,1.0,1.0,0.0,0.0,baseline
0,5,80,6,0.3,0.7808896210873146,0.9057460992755191,1399.6330006508856,24,True,5.7904999741393794,0.0,4,30,1.0,1.0,0.5,0.0,inertia
1,5,80,6,0.3,0.7808896210873146,0.9057460992755191,2204.0283730002097,24,True,6.188694472754393,0.0,4,30,1.0,1.0,0.5,0.0,inertia
2,5,80,6,0.3,0.7808896210873146,0.9057460992755191,1112.3067920850026,26,True,6.092258448046091,0.0,4,30,1.0,1.0,0.5,0.0,inertia
3,5,80,6,0.3,0.7808896210873146,0.9057460992755191,2000.3173909051181,24,True,5.881369056484514,0.0,4,30,1.0,1.0,0.5,0.0,inertia
4,5,80,6,0.3,0.7808896210873146,0.9057460992755191,3730.4623525392058,26,True,9.458411377162811,0.0,4,30,1.0,1.0,0.5,0.0,inertia
5,5,80,6,0.3,0.5516757356524628,0.7527784539294602,5217.055476347179,26,True,0.00012035708455470564,0.0,4,30,1.0,1.0,0.5,0.0,inertia
6,5,80,6,0.3,0.7808896210873146,0.9057460992755191,2237.0038695360736,27,True,6.38700841816788,0.0,4,30,1.0,1.0,0.5,0.0,inertia
7,5,80,6,0.3,0.42180358934344,0.704337691389188,3434.5453849225833,23,True,0.0003809740325595976,0.0,4,30,1.0,1.0,0.5,0.0,inertia
8,5,80,6,0.3,0.7808896210873146,0.9057460992755191,2075.6750239487874,21,True,8.093637693629235,0.0,4,30,1.0,1.0,0.5,0.0,inertia
9,5,80,6,0.3,0.42184109465891395,0.7043540076231409,8007.779555823341,26,True,0.00012699264256902642,0.0,4,30,1.0,1.0,0.5,0.0,inertia
10,5,80,6,0.3,0.5516757356524628,0.7527784539294601,4940.319302263391,26,True,0.00044699948597209233,0.0,4,30,1.0,1.0,0.5,0.0,inertia
11,5,80,6,0.3,0.42195360304917656,0.7044029812829791,1785.0806609311044,26,True,0.00012531527399273885,0.0,4,30,1.0,1.0,0.5,0.0,inertia
12,5,80,6,0.3,0.7808896210873146,0.9057460992755191,1602.7600260447443,13,True,5.119905155298871,0.0,4,30,1.0,1.0,0.5,0.0,inertia
13,5,80,6,0.3,0.42195360304917656,0.7044029812829792,6772.322993734353,27,True,0.00012171784488933338,0.0,4,30,1.0,1.0,0.5,0.0,inertia
14,5,80,6,0.3,0.7808896210873146,0.9057460992755191,1396.336595137659,13,True,3.7781805954678616,0.0,4,30,1.0,1.0,0.5,0.0,inertia
15,5,80,6,0.3,0.7808896210873146,0.9057460992755191,4013.6504744671274,26,True,8.605004688102719,0.0,4,30,1.0,1.0,0.5,0.0,inertia
16,5,80,6,0.3,0.7808896210873146,0.9057460992755191,3059.4967410913555,26,True,6.856558546417281,0.0,4,30,1.0,1.0,0.5,0.0,inertia
17,5,80,6,0.3,0.7808896210873146,0.9057460992755191,1451.2888610255804,24,True,6.6652069323134135,0.0,4,30,1.0,1.0,0.5,0.0,inertia
18,5,80,6,0.3,0.5515570028383224,0.7527280710078971,6023.858876706461,26,True,8.261758581624532e-05,0.0,4,30,1.0,1.0,0.5,0.0,inertia
19,5,80,6,0.3,0.14541348330546774,0.4315724384304938,8566.563429628179,21,True,0.000360173851019677,0.0,4,30,1.0,1.0,0.5,0.0,inertia
20,5,80,6,0.3,0.7808896210873146,0.9057460992755191,2270.815906403299,29,True,5.806885012194363,0.0,4,30,1.0,1.0,0.5,0.0,inertia
21,5,80,6,0.3,0.7808896210873146,0.9057460992755191,4600.797617439637,26,True,5.951554227718179,0.0,4,30,1.0,1.0,0.5,0.0,inertia
22,5,80,6,0.3,0.5521505329356344,0.7529803696619104,2839.6073382922086,26,True,9.28900517482936e-05,0.0,4,30,1.0,1.0,0.5,0.0,inertia
23,5,80,6,0.3,0.7808896210873146,0.9057460992755191,2481.2574778875296,26,True,7.771990656145525,0.0,4,30,1.0,1.0,0.5,0.0,inertia
24,5,80,6,0.3,0.7808896210873146,0.9057460992755191,772.8996254875115,25,True,5.841453681119051,0.0,4,30,1.0,1.0,0.5,0.0,inertia
25,5,80,6,0.3,0.7808896210873146,0.9057460992755191,792.3635341671952,21,True,4.060121918909141,0.0,4,30,1.0,1.0,0.5,0.0,inertia
26,5,80,6,0.3,0.7808896210873146,0.9057460992755191,880.6505307686487,26,True,8.654793992670912,0.0,4,30,1.0,1.0,0.5,0.0,inertia
27,5,80,6,0.3,0.5518735939002459,0.7528625106609876,5689.233242214506,26,True,0.00011034256127421826,0.0,4,30,1.0,1.0,0.5,0.0,inertia
28,5,80,6,0.3,0.7808896210873146,0.9057460992755191,839.0240636659648,24,True,7.511657293546636,0.0,4,30,1.0,1.0,0.5,0.0,inertia
29,5,80,6,0.3,0.7808896210873146,0.9057460992755191,2636.7759547319133,26,True,7.5836686173436805,0.0,4,30,1.0,1.0,0.5,0.0,inertia
0,5,80,6,0.3,0.7808896210873146,0.9057460992755191,1399.6335172474596,4,True,5.793831632181843,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
1,5,80,6,0.3,0.7808896210873146,0.9057460992755191,2204.0290188262443,4,True,6.189855205314394,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
2,5,80,6,0.3,0.7808896210873146,0.9057460992755191,1112.3078528150031,4,True,6.095939945623128,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
3,5,80,6,0.3,0.7808896210873146,0.9057460992755191,2000.3184201565373,4,True,5.883693265194547,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
4,5,80,6,0.3,0.7808896210873146,0.9057460992755191,3730.4625662410735,2,True,9.459966162431874,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
5,5,80,6,0.3,0.5518735939002459,0.7528625106609876,5215.860803827032,30,False,1.0194381815367448,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
6,5,80,6,0.3,0.7808896210873146,0.9057460992755191,2237.0051380763107,4,True,6.390546183932933,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
7,5,80,6,0.3,0.4221410918495554,0.7044846874279297,3429.924443528894,30,False,0.3029751848158544,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
8,5,80,6,0.3,0.7808896210873146,0.9057460992755191,2075.6747338885675,3,True,8.095912588761998,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
9,5,80,6,0.3,0.4221410918495554,0.7044846874279297,8007.435498500606,30,False,1.1176555029215194,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
10,5,80,6,0.3,0.5516757356524628,0.7527784539294601,4940.206849584956,30,False,1.1160425893780799,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
11,5,80,6,0.3,0.42363986991250996,0.7051421338255843,1783.7207166464727,30,False,1.0427290918095928,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
12,5,80,6,0.3,0.7808896210873146,0.9057460992755191,1602.613881425004,2,True,5.128285474537237,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
13,5,80,6,0.3,0.42195360304917656,0.7044029812829792,6771.771647532843,30,False,1.0807603066517737,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
14,5,80,6,0.3,0.7808896210873146,0.9057460992755191,1396.2485462296931,2,True,3.7819021360516287,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
15,5,80,6,0.3,0.4224035232982779,0.7045992517777928,9662.786969162438,30,False,1.1325741081015082,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
16,5,80,6,0.3,0.7808896210873146,0.9057460992755191,3059.4976957001018,4,True,6.8600925115768,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
17,5,80,6,0.3,0.7808896210873146,0.9057460992755191,1451.289923249352,4,True,6.666576633186207,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
18,5,80,6,0.3,0.5516757356524628,0.7527784539294601,6017.393881782058,30,False,0.37061738815815704,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
19,5,80,6,0.3,0.14220465268103796,0.4296511979897617,8566.356119384567,30,False,1.2256264576136187,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
20,5,80,6,0.3,0.42184109465891395,0.7043540076231412,5812.693154274158,30,False,1.1661971367697823,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
21,5,80,6,0.3,0.7808896210873146,0.9057460992755191,4600.798480079866,4,True,5.955089314280424,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
22,5,80,6,0.3,0.5521505329356344,0.7529803696619104,2837.363867639525,30,False,1.0161686762859596,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
23,5,80,6,0.3,0.7808896210873146,0.9057460992755191,2481.257704812554,4,True,7.774934858207572,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
24,5,80,6,0.3,0.7808896210873146,0.9057460992755191,772.9011799761641,6,True,5.845556046685875,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
25,5,80,6,0.3,0.7808896210873146,0.9057460992755191,792.3654225556911,4,True,4.067264606140201,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
26,5,80,6,0.3,0.7808896210873146,0.9057460992755191,880.6508628365689,4,True,8.656488716330912,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
27,5,80,6,0.3,0.5515174222555265,0.7527112852013391,5681.304587676992,30,False,0.4036011136921791,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
28,5,80,6,0.3,0.7808896210873146,0.9057460992755191,839.0235065534528,4,True,7.511853628645888,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
29,5,80,6,0.3,0.7808896210873146,0.9057460992755191,2636.776729169169,4,True,7.5863939594558945,0.0,4,30,1.0,1.0,0.0,0.05,repulsion
0,5,80,6,0.3,0.7808896210873146,0.9057460992755191,1399.634423727563,24,True,5.79379671005242,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
1,5,80,6,0.3,0.7808896210873146,0.9057460992755191,2204.0295557421077,24,True,6.190987870105842,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
2,5,80,6,0.3,0.7808896210873146,0.9057460992755191,1112.3076161383133,26,True,6.095236102520188,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
3,5,80,6,0.3,0.7808896210873146,0.9057460992755191,2000.3187853867132,24,True,5.884717714906157,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
4,5,80,6,0.3,0.7808896210873146,0.9057460992755191,3730.462632269372,26,True,9.459862295044239,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
5,5,80,6,0.3,0.4224035232982779,0.7045992517777928,4399.253746488563,30,False,0.49297388096465966,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
6,5,80,6,0.3,0.7808896210873146,0.9057460992755191,2237.005040319339,27,True,6.390510795466669,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
7,5,80,6,0.3,0.42195360304917656,0.7044029812829791,3428.9416085216617,30,False,0.49649842663902044,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
8,5,80,6,0.3,0.7808896210873146,0.9057460992755191,2075.67582108944,21,True,8.095758548068753,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
9,5,80,6,0.3,0.4221410918495554,0.7044846874279297,8009.849327484745,30,False,1.0985166426346988,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
10,5,80,6,0.3,0.5515570028383224,0.7527280710078971,4935.381252799856,30,False,0.49992099852407024,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
11,5,80,6,0.3,0.4221410918495554,0.7044846874279297,1785.1821864511157,30,False,0.8523061630196508,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
12,5,80,6,0.3,0.7808896210873146,0.9057460992755191,1602.7596346756804,13,True,5.124066712945788,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
13,5,80,6,0.3,0.42195360304917656,0.7044029812829792,6766.264130056228,27,True,0.5053069761751152,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
14,5,80,6,0.3,0.7808896210873146,0.9057460992755191,1396.3442540886226,13,True,3.785404206804735,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
15,5,80,6,0.3,0.7808896210873146,0.9057460992755191,4013.650636455689,29,True,8.604343515331516,0.0,4,30,1.0,1.0,0.5,0.05,inertia_repulsion
